0, 8, 100, 1, 1, 0, 100, 0m0.022
1, 8, 100, 1, 1, 0, 100, 0m0.023
2, 8, 100, 1, 1, 0, 100, 0m0.024
3, 8, 100, 1, 1, 0, 100, 0m0.024
4, 8, 100, 1, 1, 1, 85, 0m0.021
5, 8, 100, 1, 1, 1, 34, 0m0.009
6, 8, 100, 1, 1, 1, 48, 0m0.012
7, 8, 100, 1, 1, 0, 100, 0m0.024
8, 8, 100, 1, 1, 0, 100, 0m0.030
9, 8, 100, 1, 1, 0, 100, 0m0.024
10, 8, 100, 1, 1, 0, 100, 0m0.026
0, 8, 100, 1, 2, 0, 100, 0m0.017
1, 8, 100, 1, 2, 1, 56, 0m0.010
2, 8, 100, 1, 2, 1, 40, 0m0.009
3, 8, 100, 1, 2, 1, 61, 0m0.011
4, 8, 100, 1, 2, 1, 22, 0m0.005
5, 8, 100, 1, 2, 0, 100, 0m0.018
6, 8, 100, 1, 2, 0, 100, 0m0.017
7, 8, 100, 1, 2, 0, 100, 0m0.015
8, 8, 100, 1, 2, 0, 100, 0m0.017
9, 8, 100, 1, 2, 1, 10, 0m0.003
10, 8, 100, 1, 2, 1, 36, 0m0.007
0, 8, 100, 1, 5, 1, 20, 0m0.004
1, 8, 100, 1, 5, 1, 65, 0m0.009
2, 8, 100, 1, 5, 0, 100, 0m0.013
3, 8, 100, 1, 5, 0, 100, 0m0.013
4, 8, 100, 1, 5, 0, 100, 0m0.014
5, 8, 100, 1, 5, 1, 20, 0m0.004
6, 8, 100, 1, 5, 0, 100, 0m0.013
7, 8, 100, 1, 5, 1, 65, 0m0.010
8, 8, 100, 1, 5, 1, 99, 0m0.013
9, 8, 100, 1, 5, 0, 100, 0m0.013
10, 8, 100, 1, 5, 0, 100, 0m0.013
0, 8, 100, 1, 10, 1, 16, 0m0.003
1, 8, 100, 1, 10, 1, 21, 0m0.004
2, 8, 100, 1, 10, 1, 31, 0m0.005
3, 8, 100, 1, 10, 1, 56, 0m0.008
4, 8, 100, 1, 10, 0, 100, 0m0.014
5, 8, 100, 1, 10, 0, 100, 0m0.013
6, 8, 100, 1, 10, 1, 15, 0m0.003
7, 8, 100, 1, 10, 0, 100, 0m0.016
8, 8, 100, 1, 10, 1, 34, 0m0.005
9, 8, 100, 1, 10, 0, 100, 0m0.014
10, 8, 100, 1, 10, 0, 100, 0m0.014
0, 8, 100, 2, 1, 0, 100, 0m0.039
1, 8, 100, 2, 1, 1, 30, 0m0.012
2, 8, 100, 2, 1, 0, 100, 0m0.042
3, 8, 100, 2, 1, 1, 11, 0m0.005
4, 8, 100, 2, 1, 1, 11, 0m0.006
5, 8, 100, 2, 1, 1, 22, 0m0.010
6, 8, 100, 2, 1, 1, 23, 0m0.009
7, 8, 100, 2, 1, 0, 100, 0m0.037
8, 8, 100, 2, 1, 0, 100, 0m0.035
9, 8, 100, 2, 1, 1, 56, 0m0.028
10, 8, 100, 2, 1, 0, 100, 0m0.034
0, 8, 100, 2, 2, 1, 6, 0m0.003
1, 8, 100, 2, 2, 0, 100, 0m0.029
2, 8, 100, 2, 2, 0, 100, 0m0.029
3, 8, 100, 2, 2, 1, 18, 0m0.007
4, 8, 100, 2, 2, 0, 100, 0m0.034
5, 8, 100, 2, 2, 0, 100, 0m0.029
6, 8, 100, 2, 2, 1, 28, 0m0.010
7, 8, 100, 2, 2, 1, 46, 0m0.014
8, 8, 100, 2, 2, 0, 100, 0m0.029
9, 8, 100, 2, 2, 0, 100, 0m0.029
10, 8, 100, 2, 2, 0, 100, 0m0.029
0, 8, 100, 2, 5, 1, 24, 0m0.008
1, 8, 100, 2, 5, 0, 100, 0m0.032
2, 8, 100, 2, 5, 1, 12, 0m0.005
3, 8, 100, 2, 5, 0, 100, 0m0.027
4, 8, 100, 2, 5, 0, 100, 0m0.030
5, 8, 100, 2, 5, 1, 71, 0m0.019
6, 8, 100, 2, 5, 0, 100, 0m0.027
7, 8, 100, 2, 5, 0, 100, 0m0.026
8, 8, 100, 2, 5, 1, 2, 0m0.002
9, 8, 100, 2, 5, 1, 15, 0m0.005
10, 8, 100, 2, 5, 1, 9, 0m0.004
0, 8, 100, 2, 10, 0, 100, 0m0.028
1, 8, 100, 2, 10, 1, 15, 0m0.007
2, 8, 100, 2, 10, 0, 100, 0m0.032
3, 8, 100, 2, 10, 1, 16, 0m0.009
4, 8, 100, 2, 10, 0, 100, 0m0.036
5, 8, 100, 2, 10, 0, 100, 0m0.030
6, 8, 100, 2, 10, 0, 100, 0m0.030
7, 8, 100, 2, 10, 1, 24, 0m0.009
8, 8, 100, 2, 10, 1, 18, 0m0.006
9, 8, 100, 2, 10, 1, 4, 0m0.003
10, 8, 100, 2, 10, 1, 11, 0m0.004
0, 8, 100, 3, 1, 1, 9, 0m0.070
1, 8, 100, 3, 1, 1, 25, 0m0.019
2, 8, 100, 3, 1, 1, 9, 0m0.007
3, 8, 100, 3, 1, 1, 51, 0m0.033
4, 8, 100, 3, 1, 1, 17, 0m0.012
5, 8, 100, 3, 1, 1, 12, 0m0.009
6, 8, 100, 3, 1, 1, 33, 0m0.022
7, 8, 100, 3, 1, 0, 100, 0m0.059
8, 8, 100, 3, 1, 0, 100, 0m0.059
9, 8, 100, 3, 1, 1, 25, 0m0.019
10, 8, 100, 3, 1, 1, 15, 0m0.011
0, 8, 100, 3, 2, 1, 25, 0m0.014
1, 8, 100, 3, 2, 1, 22, 0m0.014
2, 8, 100, 3, 2, 0, 100, 0m0.051
3, 8, 100, 3, 2, 0, 100, 0m0.043
4, 8, 100, 3, 2, 1, 14, 0m0.008
5, 8, 100, 3, 2, 1, 19, 0m0.009
6, 8, 100, 3, 2, 1, 75, 0m0.038
7, 8, 100, 3, 2, 1, 12, 0m0.008
8, 8, 100, 3, 2, 1, 20, 0m0.013
9, 8, 100, 3, 2, 1, 15, 0m0.008
10, 8, 100, 3, 2, 0, 100, 0m0.044
0, 8, 100, 3, 5, 0, 100, 0m0.043
1, 8, 100, 3, 5, 0, 100, 0m0.043
2, 8, 100, 3, 5, 1, 12, 0m0.007
3, 8, 100, 3, 5, 1, 38, 0m0.023
4, 8, 100, 3, 5, 1, 29, 0m0.015
5, 8, 100, 3, 5, 1, 20, 0m0.012
6, 8, 100, 3, 5, 1, 17, 0m0.010
7, 8, 100, 3, 5, 1, 26, 0m0.014
8, 8, 100, 3, 5, 1, 14, 0m0.008
9, 8, 100, 3, 5, 1, 8, 0m0.011
10, 8, 100, 3, 5, 1, 40, 0m0.022
0, 8, 100, 3, 10, 1, 19, 0m0.013
1, 8, 100, 3, 10, 1, 8, 0m0.009
2, 8, 100, 3, 10, 0, 100, 0m0.063
3, 8, 100, 3, 10, 1, 24, 0m0.018
4, 8, 100, 3, 10, 1, 31, 0m0.026
5, 8, 100, 3, 10, 1, 61, 0m0.037
6, 8, 100, 3, 10, 0, 100, 0m0.047
7, 8, 100, 3, 10, 1, 32, 0m0.021
8, 8, 100, 3, 10, 1, 29, 0m0.016
9, 8, 100, 3, 10, 1, 25, 0m0.015
10, 8, 100, 3, 10, 1, 6, 0m0.006
0, 16, 100, 1, 1, 0, 100, 0m0.043
1, 16, 100, 1, 1, 0, 100, 0m0.047
2, 16, 100, 1, 1, 0, 100, 0m0.059
3, 16, 100, 1, 1, 0, 100, 0m0.043
4, 16, 100, 1, 1, 0, 100, 0m0.042
5, 16, 100, 1, 1, 0, 100, 0m0.043
6, 16, 100, 1, 1, 0, 100, 0m0.042
7, 16, 100, 1, 1, 0, 100, 0m0.042
8, 16, 100, 1, 1, 0, 100, 0m0.052
9, 16, 100, 1, 1, 0, 100, 0m0.043
10, 16, 100, 1, 1, 0, 100, 0m0.043
0, 16, 100, 1, 2, 0, 100, 0m0.033
1, 16, 100, 1, 2, 0, 100, 0m0.028
2, 16, 100, 1, 2, 0, 100, 0m0.032
3, 16, 100, 1, 2, 0, 100, 0m0.029
4, 16, 100, 1, 2, 0, 100, 0m0.028
5, 16, 100, 1, 2, 0, 100, 0m0.032
6, 16, 100, 1, 2, 0, 100, 0m0.027
7, 16, 100, 1, 2, 0, 100, 0m0.029
8, 16, 100, 1, 2, 0, 100, 0m0.030
9, 16, 100, 1, 2, 0, 100, 0m0.027
10, 16, 100, 1, 2, 0, 100, 0m0.028
0, 16, 100, 1, 5, 0, 100, 0m0.020
1, 16, 100, 1, 5, 0, 100, 0m0.021
2, 16, 100, 1, 5, 0, 100, 0m0.022
3, 16, 100, 1, 5, 0, 100, 0m0.020
4, 16, 100, 1, 5, 0, 100, 0m0.022
5, 16, 100, 1, 5, 0, 100, 0m0.025
6, 16, 100, 1, 5, 0, 100, 0m0.021
7, 16, 100, 1, 5, 0, 100, 0m0.021
8, 16, 100, 1, 5, 0, 100, 0m0.021
9, 16, 100, 1, 5, 0, 100, 0m0.022
10, 16, 100, 1, 5, 0, 100, 0m0.022
0, 16, 100, 1, 10, 0, 100, 0m0.022
1, 16, 100, 1, 10, 0, 100, 0m0.020
2, 16, 100, 1, 10, 0, 100, 0m0.022
3, 16, 100, 1, 10, 0, 100, 0m0.027
4, 16, 100, 1, 10, 0, 100, 0m0.022
5, 16, 100, 1, 10, 0, 100, 0m0.019
6, 16, 100, 1, 10, 0, 100, 0m0.024
7, 16, 100, 1, 10, 0, 100, 0m0.021
8, 16, 100, 1, 10, 0, 100, 0m0.027
9, 16, 100, 1, 10, 0, 100, 0m0.020
10, 16, 100, 1, 10, 0, 100, 0m0.023
0, 16, 100, 2, 1, 0, 100, 0m0.060
1, 16, 100, 2, 1, 1, 92, 0m0.065
2, 16, 100, 2, 1, 0, 100, 0m0.078
3, 16, 100, 2, 1, 0, 100, 0m0.066
4, 16, 100, 2, 1, 0, 100, 0m0.070
5, 16, 100, 2, 1, 0, 100, 0m0.071
6, 16, 100, 2, 1, 0, 100, 0m0.073
7, 16, 100, 2, 1, 0, 100, 0m0.065
8, 16, 100, 2, 1, 0, 100, 0m0.077
9, 16, 100, 2, 1, 0, 100, 0m0.059
10, 16, 100, 2, 1, 0, 100, 0m0.071
0, 16, 100, 2, 2, 0, 100, 0m0.049
1, 16, 100, 2, 2, 0, 100, 0m0.052
2, 16, 100, 2, 2, 0, 100, 0m0.050
3, 16, 100, 2, 2, 0, 100, 0m0.050
4, 16, 100, 2, 2, 0, 100, 0m0.049
5, 16, 100, 2, 2, 0, 100, 0m0.050
6, 16, 100, 2, 2, 0, 100, 0m0.053
7, 16, 100, 2, 2, 0, 100, 0m0.055
8, 16, 100, 2, 2, 0, 100, 0m0.049
9, 16, 100, 2, 2, 0, 100, 0m0.050
10, 16, 100, 2, 2, 0, 100, 0m0.052
0, 16, 100, 2, 5, 0, 100, 0m0.042
1, 16, 100, 2, 5, 0, 100, 0m0.047
2, 16, 100, 2, 5, 0, 100, 0m0.045
3, 16, 100, 2, 5, 0, 100, 0m0.049
4, 16, 100, 2, 5, 0, 100, 0m0.046
5, 16, 100, 2, 5, 0, 100, 0m0.046
6, 16, 100, 2, 5, 0, 100, 0m0.047
7, 16, 100, 2, 5, 0, 100, 0m0.048
8, 16, 100, 2, 5, 0, 100, 0m0.046
9, 16, 100, 2, 5, 0, 100, 0m0.049
10, 16, 100, 2, 5, 0, 100, 0m0.053
0, 16, 100, 2, 10, 0, 100, 0m0.046
1, 16, 100, 2, 10, 0, 100, 0m0.043
2, 16, 100, 2, 10, 0, 100, 0m0.044
3, 16, 100, 2, 10, 0, 100, 0m0.048
4, 16, 100, 2, 10, 0, 100, 0m0.058
5, 16, 100, 2, 10, 0, 100, 0m0.057
6, 16, 100, 2, 10, 0, 100, 0m0.041
7, 16, 100, 2, 10, 0, 100, 0m0.043
8, 16, 100, 2, 10, 0, 100, 0m0.045
9, 16, 100, 2, 10, 0, 100, 0m0.041
10, 16, 100, 2, 10, 0, 100, 0m0.044
0, 16, 100, 3, 1, 0, 100, 0m0.107
1, 16, 100, 3, 1, 0, 100, 0m0.103
2, 16, 100, 3, 1, 0, 100, 0m0.104
3, 16, 100, 3, 1, 0, 100, 0m0.100
4, 16, 100, 3, 1, 0, 100, 0m0.102
5, 16, 100, 3, 1, 0, 100, 0m0.099
6, 16, 100, 3, 1, 0, 100, 0m0.107
7, 16, 100, 3, 1, 0, 100, 0m0.105
8, 16, 100, 3, 1, 0, 100, 0m0.102
9, 16, 100, 3, 1, 0, 100, 0m0.101
10, 16, 100, 3, 1, 0, 100, 0m0.096
0, 16, 100, 3, 2, 0, 100, 0m0.077
1, 16, 100, 3, 2, 0, 100, 0m0.074
2, 16, 100, 3, 2, 0, 100, 0m0.083
3, 16, 100, 3, 2, 1, 69, 0m0.058
4, 16, 100, 3, 2, 0, 100, 0m0.076
5, 16, 100, 3, 2, 1, 92, 0m0.077
6, 16, 100, 3, 2, 0, 100, 0m0.079
7, 16, 100, 3, 2, 0, 100, 0m0.081
8, 16, 100, 3, 2, 0, 100, 0m0.077
9, 16, 100, 3, 2, 0, 100, 0m0.083
10, 16, 100, 3, 2, 0, 100, 0m0.072
0, 16, 100, 3, 5, 0, 100, 0m0.076
1, 16, 100, 3, 5, 0, 100, 0m0.081
2, 16, 100, 3, 5, 0, 100, 0m0.081
3, 16, 100, 3, 5, 0, 100, 0m0.077
4, 16, 100, 3, 5, 0, 100, 0m0.089
5, 16, 100, 3, 5, 0, 100, 0m0.077
6, 16, 100, 3, 5, 0, 100, 0m0.088
7, 16, 100, 3, 5, 0, 100, 0m0.080
8, 16, 100, 3, 5, 1, 70, 0m0.055
9, 16, 100, 3, 5, 0, 100, 0m0.079
10, 16, 100, 3, 5, 0, 100, 0m0.073
0, 16, 100, 3, 10, 0, 100, 0m0.084
1, 16, 100, 3, 10, 0, 100, 0m0.093
2, 16, 100, 3, 10, 0, 100, 0m0.079
3, 16, 100, 3, 10, 0, 100, 0m0.082
4, 16, 100, 3, 10, 0, 100, 0m0.077
5, 16, 100, 3, 10, 0, 100, 0m0.080
6, 16, 100, 3, 10, 0, 100, 0m0.077
7, 16, 100, 3, 10, 0, 100, 0m0.076
8, 16, 100, 3, 10, 0, 100, 0m0.087
9, 16, 100, 3, 10, 0, 100, 0m0.078
10, 16, 100, 3, 10, 0, 100, 0m0.076
0, 32, 100, 1, 1, 0, 100, 0m0.125
1, 32, 100, 1, 1, 0, 100, 0m0.124
2, 32, 100, 1, 1, 0, 100, 0m0.122
3, 32, 100, 1, 1, 0, 100, 0m0.125
4, 32, 100, 1, 1, 0, 100, 0m0.125
5, 32, 100, 1, 1, 0, 100, 0m0.132
6, 32, 100, 1, 1, 0, 100, 0m0.157
7, 32, 100, 1, 1, 0, 100, 0m0.122
8, 32, 100, 1, 1, 0, 100, 0m0.124
9, 32, 100, 1, 1, 0, 100, 0m0.131
10, 32, 100, 1, 1, 0, 100, 0m0.130
0, 32, 100, 1, 2, 0, 100, 0m0.092
1, 32, 100, 1, 2, 0, 100, 0m0.091
2, 32, 100, 1, 2, 0, 100, 0m0.074
3, 32, 100, 1, 2, 0, 100, 0m0.091
4, 32, 100, 1, 2, 0, 100, 0m0.080
5, 32, 100, 1, 2, 0, 100, 0m0.098
6, 32, 100, 1, 2, 0, 100, 0m0.075
7, 32, 100, 1, 2, 0, 100, 0m0.085
8, 32, 100, 1, 2, 0, 100, 0m0.099
9, 32, 100, 1, 2, 0, 100, 0m0.078
10, 32, 100, 1, 2, 0, 100, 0m0.084
0, 32, 100, 1, 5, 0, 100, 0m0.048
1, 32, 100, 1, 5, 0, 100, 0m0.055
2, 32, 100, 1, 5, 0, 100, 0m0.051
3, 32, 100, 1, 5, 0, 100, 0m0.049
4, 32, 100, 1, 5, 0, 100, 0m0.051
5, 32, 100, 1, 5, 0, 100, 0m0.051
6, 32, 100, 1, 5, 0, 100, 0m0.051
7, 32, 100, 1, 5, 0, 100, 0m0.048
8, 32, 100, 1, 5, 0, 100, 0m0.051
9, 32, 100, 1, 5, 0, 100, 0m0.051
10, 32, 100, 1, 5, 0, 100, 0m0.049
0, 32, 100, 1, 10, 0, 100, 0m0.052
1, 32, 100, 1, 10, 0, 100, 0m0.053
2, 32, 100, 1, 10, 0, 100, 0m0.046
3, 32, 100, 1, 10, 0, 100, 0m0.053
4, 32, 100, 1, 10, 0, 100, 0m0.050
5, 32, 100, 1, 10, 0, 100, 0m0.049
6, 32, 100, 1, 10, 0, 100, 0m0.052
7, 32, 100, 1, 10, 0, 100, 0m0.055
8, 32, 100, 1, 10, 0, 100, 0m0.048
9, 32, 100, 1, 10, 0, 100, 0m0.048
10, 32, 100, 1, 10, 0, 100, 0m0.055
0, 32, 100, 2, 1, 0, 100, 0m0.206
1, 32, 100, 2, 1, 0, 100, 0m0.183
2, 32, 100, 2, 1, 0, 100, 0m0.208
3, 32, 100, 2, 1, 0, 100, 0m0.221
4, 32, 100, 2, 1, 0, 100, 0m0.201
5, 32, 100, 2, 1, 0, 100, 0m0.201
6, 32, 100, 2, 1, 0, 100, 0m0.223
7, 32, 100, 2, 1, 0, 100, 0m0.220
8, 32, 100, 2, 1, 0, 100, 0m0.226
9, 32, 100, 2, 1, 0, 100, 0m0.202
10, 32, 100, 2, 1, 0, 100, 0m0.200
0, 32, 100, 2, 2, 0, 100, 0m0.126
1, 32, 100, 2, 2, 0, 100, 0m0.131
2, 32, 100, 2, 2, 0, 100, 0m0.127
3, 32, 100, 2, 2, 0, 100, 0m0.135
4, 32, 100, 2, 2, 0, 100, 0m0.127
5, 32, 100, 2, 2, 0, 100, 0m0.129
6, 32, 100, 2, 2, 0, 100, 0m0.132
7, 32, 100, 2, 2, 0, 100, 0m0.140
8, 32, 100, 2, 2, 0, 100, 0m0.126
9, 32, 100, 2, 2, 0, 100, 0m0.135
10, 32, 100, 2, 2, 0, 100, 0m0.131
0, 32, 100, 2, 5, 0, 100, 0m0.112
1, 32, 100, 2, 5, 0, 100, 0m0.116
2, 32, 100, 2, 5, 0, 100, 0m0.117
3, 32, 100, 2, 5, 0, 100, 0m0.110
4, 32, 100, 2, 5, 0, 100, 0m0.116
5, 32, 100, 2, 5, 0, 100, 0m0.112
6, 32, 100, 2, 5, 0, 100, 0m0.112
7, 32, 100, 2, 5, 0, 100, 0m0.128
8, 32, 100, 2, 5, 0, 100, 0m0.103
9, 32, 100, 2, 5, 0, 100, 0m0.102
10, 32, 100, 2, 5, 0, 100, 0m0.101
0, 32, 100, 2, 10, 0, 100, 0m0.099
1, 32, 100, 2, 10, 0, 100, 0m0.099
2, 32, 100, 2, 10, 0, 100, 0m0.104
3, 32, 100, 2, 10, 0, 100, 0m0.113
4, 32, 100, 2, 10, 0, 100, 0m0.120
5, 32, 100, 2, 10, 0, 100, 0m0.109
6, 32, 100, 2, 10, 0, 100, 0m0.117
7, 32, 100, 2, 10, 0, 100, 0m0.100
8, 32, 100, 2, 10, 0, 100, 0m0.097
9, 32, 100, 2, 10, 0, 100, 0m0.093
10, 32, 100, 2, 10, 0, 100, 0m0.101
0, 32, 100, 3, 1, 0, 100, 0m0.251
1, 32, 100, 3, 1, 0, 100, 0m0.273
2, 32, 100, 3, 1, 0, 100, 0m0.250
3, 32, 100, 3, 1, 0, 100, 0m0.223
4, 32, 100, 3, 1, 0, 100, 0m0.286
5, 32, 100, 3, 1, 0, 100, 0m0.230
6, 32, 100, 3, 1, 0, 100, 0m0.245
7, 32, 100, 3, 1, 0, 100, 0m0.238
8, 32, 100, 3, 1, 0, 100, 0m0.286
9, 32, 100, 3, 1, 0, 100, 0m0.255
10, 32, 100, 3, 1, 0, 100, 0m0.256
0, 32, 100, 3, 2, 0, 100, 0m0.168
1, 32, 100, 3, 2, 0, 100, 0m0.169
2, 32, 100, 3, 2, 0, 100, 0m0.168
3, 32, 100, 3, 2, 0, 100, 0m0.178
4, 32, 100, 3, 2, 0, 100, 0m0.165
5, 32, 100, 3, 2, 0, 100, 0m0.168
6, 32, 100, 3, 2, 0, 100, 0m0.174
7, 32, 100, 3, 2, 0, 100, 0m0.173
8, 32, 100, 3, 2, 0, 100, 0m0.168
9, 32, 100, 3, 2, 0, 100, 0m0.165
10, 32, 100, 3, 2, 0, 100, 0m0.170
0, 32, 100, 3, 5, 0, 100, 0m0.162
1, 32, 100, 3, 5, 0, 100, 0m0.167
2, 32, 100, 3, 5, 0, 100, 0m0.164
3, 32, 100, 3, 5, 0, 100, 0m0.162
4, 32, 100, 3, 5, 0, 100, 0m0.160
5, 32, 100, 3, 5, 0, 100, 0m0.175
6, 32, 100, 3, 5, 0, 100, 0m0.162
7, 32, 100, 3, 5, 0, 100, 0m0.168
8, 32, 100, 3, 5, 0, 100, 0m0.157
9, 32, 100, 3, 5, 0, 100, 0m0.172
10, 32, 100, 3, 5, 0, 100, 0m0.171
0, 32, 100, 3, 10, 0, 100, 0m0.168
1, 32, 100, 3, 10, 0, 100, 0m0.164
2, 32, 100, 3, 10, 0, 100, 0m0.158
3, 32, 100, 3, 10, 0, 100, 0m0.165
4, 32, 100, 3, 10, 0, 100, 0m0.168
5, 32, 100, 3, 10, 0, 100, 0m0.158
6, 32, 100, 3, 10, 0, 100, 0m0.162
7, 32, 100, 3, 10, 0, 100, 0m0.170
8, 32, 100, 3, 10, 0, 100, 0m0.171
9, 32, 100, 3, 10, 0, 100, 0m0.162
10, 32, 100, 3, 10, 0, 100, 0m0.160
0, 8, 1000, 1, 1, 1, 167, 0m0.039
1, 8, 1000, 1, 1, 1, 700, 0m0.147
2, 8, 1000, 1, 1, 1, 27, 0m0.008
3, 8, 1000, 1, 1, 1, 16, 0m0.005
4, 8, 1000, 1, 1, 0, 1000, 0m0.223
5, 8, 1000, 1, 1, 1, 9, 0m0.004
6, 8, 1000, 1, 1, 0, 1000, 0m0.266
7, 8, 1000, 1, 1, 0, 1000, 0m0.200
8, 8, 1000, 1, 1, 1, 533, 0m0.120
9, 8, 1000, 1, 1, 1, 128, 0m0.030
10, 8, 1000, 1, 1, 1, 15, 0m0.005
0, 8, 1000, 1, 2, 0, 1000, 0m0.135
1, 8, 1000, 1, 2, 1, 72, 0m0.016
2, 8, 1000, 1, 2, 1, 179, 0m0.026
3, 8, 1000, 1, 2, 0, 1000, 0m0.171
4, 8, 1000, 1, 2, 1, 72, 0m0.014
5, 8, 1000, 1, 2, 0, 1000, 0m0.163
6, 8, 1000, 1, 2, 1, 13, 0m0.004
7, 8, 1000, 1, 2, 1, 13, 0m0.004
8, 8, 1000, 1, 2, 0, 1000, 0m0.172
9, 8, 1000, 1, 2, 1, 362, 0m0.050
10, 8, 1000, 1, 2, 0, 1000, 0m0.131
0, 8, 1000, 1, 5, 1, 330, 0m0.042
1, 8, 1000, 1, 5, 0, 1000, 0m0.121
2, 8, 1000, 1, 5, 1, 84, 0m0.011
3, 8, 1000, 1, 5, 1, 331, 0m0.040
4, 8, 1000, 1, 5, 1, 282, 0m0.035
5, 8, 1000, 1, 5, 0, 1000, 0m0.117
